"","Date","Distance_to_Bull_1","Distance_to_Bull_2","Distance_to_Bull_3","Distance_to_Bull_4","Distance_to_Bull_5","Distance_to_Bull_6","Distance_to_Bull_7","Distance_to_Bull_8","Distance_to_Bull_9","Distance_to_Bull_10","Distance_to_Bull_12","Distance_to_Bull_13","Distance_to_Bull_14","Distance_to_Bull_15","Distance_to_Zambezi_River","Distance_to_Victoria_Falls"
"16",18032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",18033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",18034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",18035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",18036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",18037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",18038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",18039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",18040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",18041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",18042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",18043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",18044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",18045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",18046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",18047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",18048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",18049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",18050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",18051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",18052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",18053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",18054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",18055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",18056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",18057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",18058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",18059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",18060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",18061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",18062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",18063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",18064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",18065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",18066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",18067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",18068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",18069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",18070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",18071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",18072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",18073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",18074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",18075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",18076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",18077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",18078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",18079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",18080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",18081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",18082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",18083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",18084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",18085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",18086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",18087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",18088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",18089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",18090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",18091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",18092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",18093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",18094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",18095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",18096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",18097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",18098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",18099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",18100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",18101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",18102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",18103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",18104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",18105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",18106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",18107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",18108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",18109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",18110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",18111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",18112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",18113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",18114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",18115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",18116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",18117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",18118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",18119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",18120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",18121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",18122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",18123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",18124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",18125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",18126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",18127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",18128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",18129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",18130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",18131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",18132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",18133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",18134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",18135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",18136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",18137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",18138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",18139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",18170,77.491924106201,44.9290716931398,24.4502581232282,46.0677824034486,39.4733474566553,44.7045249417954,46.4780099241218,45.9992418987392,0,40.2567777813051,36.8105698472349,40.3520191080588,NA,NA,41.0120736236156,38.6814638101815
"125",18171,86.7146332603979,45.6692803230956,24.7247453187028,47.3977006633664,39.8566770185944,47.4953641291801,47.3908742211898,47.3924982311916,0,35.9779810224474,37.8549536505575,41.9242274170982,NA,NA,41.7823435660805,40.3919226292472
"126",18172,91.5602448516373,50.059756750416,30.6012368519124,52.8779155423183,44.4173379929184,51.8701182990036,51.8204431204789,51.6709816061839,0,23.2513034680719,44.3924395482005,46.8741088242464,NA,NA,46.2508261697666,44.5671974914589
"127",18173,97.6007981857716,49.7746783868269,32.5227252684857,50.4799445255099,45.5084892429387,51.0691349358035,50.7987577269576,50.138211791736,0,27.9510778328801,44.942379630619,49.7778023776104,NA,NA,45.9939556344632,42.2071539988088
"128",18174,99.9196457666797,51.2188227153952,35.2205422006638,50.3054501069112,46.6847848805172,51.6618693846627,52.4561145802297,49.8868417647108,0,36.8737763016576,45.9424356250361,50.8869905628998,NA,NA,47.3834868357948,43.4681476970392
"129",18175,98.8382176748265,50.1862204039179,35.5677385846312,50.7053958222602,45.3078148665943,51.2593862226346,51.2508519510027,50.196889082523,0,42.3037991838066,44.9972041376347,49.6778781259293,NA,NA,46.340825598546,42.5416255857331
"130",18176,96.0355717497605,51.6226564095316,36.7858524961022,53.5495124637247,46.1816994186953,53.0869277016001,52.2853636137509,53.6207109256806,0,31.8208057625361,44.2139209916943,51.4918580514322,NA,NA,47.6822516437562,43.7722478402637
"131",18177,99.0016503235697,52.7884932720306,36.1506764838366,53.9597201354886,47.9170632579893,53.851790761718,53.4598418640206,54.59494052686,0,30.6971390965316,46.383282393448,52.8586663203941,NA,NA,49.0704681719829,44.6691094469753
"132",18178,96.7037524154324,51.1440793292124,37.0312426982995,53.3528456299169,48.0118434747569,54.1328749010159,53.0323075522959,54.4844448427922,0,30.7843615497754,45.8678367233428,47.0806336534649,NA,NA,48.5812408151867,44.326011486261
"133",18179,92.2056023198535,49.0811640318615,30.9741170934033,50.4321192728684,44.6045030431465,51.4215867818254,50.2498128339479,51.9222084875483,0,42.5232131674216,41.7708223623864,39.2544479046982,NA,NA,45.7819699476463,42.1787473426026
"134",18180,92.1141208691704,47.2218500576975,31.0293486030231,51.6697478851376,41.9856588937959,51.0260247609548,50.266894641022,51.0640250699359,0,37.2602894474553,40.6887707078486,32.6251252852964,NA,NA,45.4280790426551,43.4418287889529
"135",18181,90.6442569291737,50.9902136111127,32.6058521615716,53.8143695565185,41.8120819138431,53.4116802026634,52.1696678018789,54.2313069439558,0,27.4060144080968,42.53849134033,29.7443329431545,NA,NA,46.6238457660818,45.8358050320575
"136",18182,92.0255160987342,50.8123009443802,29.6327451699958,53.1426948278461,42.229743632786,53.0279521531742,51.9943074858086,53.0658833393939,0,28.6401792690329,42.8567244010515,27.7205249405143,NA,NA,46.5666272042097,45.2681175987286
"137",18183,91.1708978780866,51.1310904418084,27.6392357430714,54.1180749094395,42.8221102593115,52.980971987123,52.8526158058298,54.0986291342826,0,23.6931671469665,43.5003847261536,37.4559960354108,NA,NA,46.7773868688659,45.8303458811871
"138",18184,92.6288596007287,53.1229410397384,34.1501729910343,56.0288113048435,45.1206854773618,59.9420344447068,54.6397451388982,57.7429165188578,0,22.2358997661858,46.7591563896396,48.4784035587135,NA,NA,48.6618256274885,47.9638242727505
"139",18185,94.8092357482684,52.6794702914664,35.3193592245634,54.7691083031472,45.5081693666318,54.0644675857553,53.8100244914258,54.6949817250045,0,28.2601743783395,47.7501576464406,48.3982459321151,NA,NA,48.1971503667924,47.181365837758
"140",18186,96.685715648428,54.1858271023272,34.9728347809926,55.8671158969326,47.0682075992952,56.7327606457982,56.2801471077663,56.7038061349935,0,27.7155231541361,49.606794092629,49.927978181424,NA,NA,49.8791912887627,49.0589514088175
"141",18187,96.5132620721655,52.4939148506888,34.4088426184278,53.7850849853949,45.8273591996948,55.5259968514128,55.048273564709,53.9612922662544,0,24.8346174344924,45.8212346550404,47.3606536981257,NA,NA,47.869281578032,47.2169433003521
"142",18188,97.3007257407129,52.0900422301215,37.2476287907605,53.2409931283366,47.8077308123762,54.5033423886743,53.8657129695934,53.1619249209929,0,18.9148823274152,44.2327503848551,47.9852667469097,NA,NA,48.0252156447859,47.0652450976304
"143",18189,93.7914848519965,51.4484025654007,36.1306835481477,51.4249727007335,46.0581089528558,53.1143565380842,53.2837447106759,50.8316268197149,0,16.5066858869599,42.9910733768973,46.3228268049032,NA,NA,47.2239886882276,46.3141512064121
"144",18190,94.3867443817108,51.7410906257866,37.5345612755485,53.7834030557524,45.5460103936774,53.7632581657532,54.0853481059273,52.4751250778872,0,23.3055741507842,43.3504626835338,49.0745855777517,NA,NA,47.5072380887758,46.7732573528774
"145",18191,96.132041186178,51.9250395838347,34.6893296265955,53.8100237463328,45.529123726754,53.6062662012598,53.4300094616493,54.2829228249411,0,27.9766552003315,45.8120072271067,50.2426079641364,NA,NA,47.6372698916741,46.8993895207805
"146",18192,95.0856256767137,51.5275735803713,32.8917791981555,53.0068198845366,45.8407279055932,53.6998929704122,52.7603353349492,53.7426726316913,0,28.0244554993585,49.5373959986621,49.1943646548345,NA,NA,47.127749975271,46.2971495586552
"147",18193,94.6620054369965,51.6783300541678,33.9938697414311,54.7654763939204,43.3556324431942,54.6524372885145,54.3724271415288,54.1348627824468,0,26.8972322479202,47.3121338779508,48.1936757437312,NA,NA,48.4728595375059,47.5267188127898
"148",18194,94.2114748876633,53.0682973755612,30.2199053533284,53.9711827048382,40.5442484418945,54.0334588597668,53.7170359174941,53.2409395186498,0,20.8676466011046,44.7465934573666,46.1129812702755,NA,NA,47.7255782201302,47.3808876383329
"149",18195,92.4187759188042,51.9003180456679,25.8208662985968,51.8761067247536,36.8365808665747,52.4904505876456,52.4773362462087,51.7846361287435,0,21.7025717937186,43.3321353104613,42.8474277592002,NA,NA,45.6971295166492,45.8423968216093
"150",18196,93.9113551449236,52.5350954578626,29.4231201897847,53.7108989522563,33.7199007774254,52.9071655170926,52.7371052510774,52.7978368492292,0,26.8277945896033,45.9898365253743,45.0447755151548,NA,NA,47.0004266951489,46.6614033986543
"151",18197,95.2811607126386,55.0285932989453,35.9819532108623,55.1666894511171,32.3732808116383,55.2223279756924,54.9492363066641,54.2386740366628,0,25.366106848773,46.938573895394,46.8534247293107,NA,NA,49.0607547645767,49.013938637263
"152",18198,94.2460807525364,53.9523942702461,32.9775835343048,53.4370376322152,26.0362875860704,53.3006735422494,52.7625401016861,51.7067660590581,0,28.4211112287096,44.3112537664437,45.5248537842707,NA,NA,47.0534387209145,46.630276939536
"153",18199,93.0679614915659,52.3077810743072,34.745046721316,52.1817877083128,25.4122496236897,52.3150559276481,51.4584517296184,52.1084373264477,0,32.950331749321,40.0561191941674,44.5274160753158,NA,NA,45.4697659397019,45.0764369958003
"154",18200,94.1417328989879,52.2693823502948,33.1212515522836,54.1953580120155,26.3912797445777,51.4753992352722,51.398320060834,52.2525728467597,0,35.5966939920649,36.6044371646678,44.5039570202689,NA,NA,45.6080820152525,44.8704951581619
"155",18201,93.7715456189292,51.93497725847,35.7086190799092,61.288941978064,28.3603372798989,52.5345424275131,52.4812263386745,52.4872683266471,0,37.8251847384244,34.0753983093504,43.9969269682401,48.4619306965479,NA,46.3202606798283,45.8795360096747
"156",18202,91.7073091576237,55.3549126103279,33.9454208839716,59.4778978333383,31.3798893761941,55.3570354686527,54.7567879738257,55.9405252090702,0,27.7048562556751,32.4720519545815,48.3039296834596,50.0844996391629,NA,48.425729377177,49.8905749263374
"157",18203,87.4490753095959,54.4629749154338,27.0549274230466,61.8243178750818,28.3836284095447,53.4823908807299,52.1573961182637,58.0195349436009,0,16.9133354062407,31.953311623685,46.4614842894504,48.3379216136962,NA,47.095517064776,49.1552447156553
"158",18204,86.9476479038742,52.4219123563546,27.4584343427253,62.1328578513027,28.351240851316,52.2958481129889,50.243957506536,57.7947526144265,0,17.9859350927267,29.6974227158009,47.0116711380174,NA,NA,45.280086917332,47.2581798562588
"159",18205,90.1526069471924,54.6323945736948,38.0126282606914,66.7241089203402,30.2662205392465,52.2386068595766,52.2145514716418,52.436876955472,0,17.451459736891,30.7770752665873,50.1392211109858,46.5179963360726,NA,45.2582764689468,47.3364275970238
"160",18206,90.6712170243253,52.4065088717175,40.4866573302972,59.367242913944,30.641084125303,51.3934123798691,51.2099100621518,51.6413529436528,0,16.3419381342051,31.451254403282,43.405201764623,45.7882391461113,NA,44.490675543764,46.6168832834243
"161",18207,87.9850098731611,51.6698253893081,38.6997321576178,49.0429778865101,26.8610093910342,50.918364422671,51.0345524285758,50.8612888185552,0,16.2966839911389,33.2052928368489,43.3315369609837,45.3305617828963,NA,43.9798878762624,46.1675061934738
"162",18208,82.4346362737668,50.3107319102902,35.8847547876855,49.2502035950825,26.8838903834125,48.1266004152217,48.7177439083916,49.1548820592111,0,21.3039197924742,32.6374557216016,42.0444789198151,44.6474011927953,NA,42.2835486614558,44.6358234128603
"163",18209,82.1545313781858,51.1207808040781,37.7894751686804,50.2043089481077,30.5158896571167,48.5829001982874,50.4619567018936,50.9906854017571,0,17.7099732778918,31.6931748498647,43.8227630514329,48.1471423955542,NA,43.5210217976871,45.6926832288179
"164",18210,82.7675907959081,51.682579412333,36.2531755471668,50.9461137926415,37.211834512383,49.5531936364747,51.0100815795949,50.8679922397936,0,8.0433592272931,27.457799994899,41.3521845280092,48.7581132502215,NA,44.0667867203212,46.3089612888252
"165",18211,80.7488226056829,50.0176528290896,35.7491499983886,50.4764636364472,31.9239510869141,49.8893317300105,50.6330480328274,50.4617514865301,0,3.90814179901289,25.9926482086341,40.3516602819046,48.6265023136805,NA,43.8616694405667,46.169044925607
"166",18212,78.8509995353592,48.6870431155438,34.8931471071362,50.9767638704733,29.9101941762051,50.7894905480578,50.8641849135189,50.9407667790853,0,1.76431292259162,29.0983242706615,48.4005337738145,48.605560886509,NA,44.0551983065312,46.2044599530346
"167",18213,74.0438379753909,51.386923280469,33.7474656119812,52.5292461634045,29.6680386506633,52.1256169560869,51.6019910248244,52.1851388298297,0,7.40244966697161,31.2982443535398,48.8344494798435,48.5603885676058,NA,44.129394162541,46.0807137873359
"168",18214,75.719459112338,51.0904359406242,35.8671329730873,50.9956276621265,28.3408099760175,50.7672070075716,51.8406676865294,51.4199627463789,0,3.82956630471492,27.8214183928117,49.3119405312322,49.5409753798999,NA,44.8193972557223,46.8561666423386
"169",18215,78.0057387427378,50.1074951305785,32.8003220237467,51.061503284356,27.5215281942126,53.6312100002988,52.7567741089049,50.9326444567115,0,0.872745110378987,27.4879225424307,49.6009155078915,49.2945107975531,NA,44.5506196757641,46.6131423829052
"170",18216,73.7417266921244,49.2806284298105,20.4699674932611,49.8548190685788,28.5421576884261,54.2356085989796,53.8021995137411,50.6046951454505,0,2.66424058704142,29.6708546064473,48.1194628857621,48.8395810935176,NA,43.5793523093445,45.7183779712607
"171",18217,71.7286847488147,51.3167195495387,19.9078958853079,51.1978527888166,34.7392404741362,44.1122578657844,44.3139919644852,52.1220641159574,0,1.96309222512866,34.469645918603,48.7756565570347,49.9242897006408,NA,44.3269580143165,46.4353606837068
"172",18218,75.5877261788828,51.30918043806,19.0202653827015,50.8169130282187,30.4907379365519,41.8318621918186,48.2667941578859,50.2501121688119,0,3.66159888508583,30.2743730873016,41.1697501651641,47.6442114715581,NA,43.252080274631,45.3882813873632
"173",18219,70.3868433834518,48.8799521102044,9.95010269497773,49.2864783933346,29.2501492536004,34.7092954308244,48.6744606133253,47.8303083409257,0,6.74988708567458,29.8498693852066,29.9560246242772,45.5680221273069,NA,41.4082642867661,43.3314159389994
"174",18220,74.2263340406737,49.0544461373012,12.505155032835,49.7791600020139,25.3147784577637,40.5176346921445,49.5893096915207,49.0389328671599,0,4.77551773563308,32.0595954327325,26.6984255085486,47.0368366380362,NA,42.5553233013907,44.6260924035165
"175",18221,74.6980431750411,43.4631813061915,19.2931262656165,42.4953382483469,26.0425117925268,40.4937192455206,49.5102087266753,49.3560429748125,0,4.10447192259146,31.9607655762931,27.6561356602586,46.3512861738859,NA,42.2397832094286,44.2562283255218
"176",18222,69.1180002918738,30.7744835222583,17.9439390959922,27.2800800083879,24.0353188133683,40.7676635764399,49.2933434675404,49.6699219738751,0,2.26992378862105,29.86641522654,26.3221737439478,45.4000386366855,NA,42.2989353194071,44.2214543996368
"177",18223,61.6971559511452,31.4627704272827,17.5867732111461,30.0430301172502,28.5512453633714,41.5692819266807,48.7108145770655,48.771708624762,0,3.19572815630013,27.3566548273605,27.1918404308275,44.2235977774121,NA,41.923738828038,43.9132777923509
"178",18224,59.8080167613049,31.8958118131152,18.6321817631346,32.7689559565957,29.4556452054694,40.9718056974128,49.8920059995558,50.1973673479008,0,4.53124629587174,33.0838438370566,25.7626837327464,40.3881038265872,NA,42.844392492375,44.7339647381607
"179",18225,58.2353546513612,36.168266756627,17.9206427330363,34.4112100819246,28.7764180525553,41.3631622893349,49.4167047344567,51.015500878525,0,4.50376099224201,34.1908794857472,27.8150567393754,40.2184964129478,NA,43.2373670002712,44.9841710160702
"180",18226,57.5501171085524,37.7121748727505,18.0598905293765,37.0552259271488,30.2417814462278,39.4117171098348,50.4247518383429,50.2604167051408,0,9.82981110743031,32.5099566384644,27.2060039159571,40.647185931149,NA,42.3241823470424,43.861425815167
"181",18227,72.9107199893678,36.605401495608,15.8252534472921,36.3499023498628,34.8828988146907,40.283242146529,48.5258328307702,48.8410357406421,0,5.93258868489565,32.2030056484614,25.6897314642209,45.5461323623997,NA,40.8934204144348,42.484906008471
