"","Date","Distance_to_Bull_1","Distance_to_Bull_2","Distance_to_Bull_3","Distance_to_Bull_4","Distance_to_Bull_5","Distance_to_Bull_6","Distance_to_Bull_7","Distance_to_Bull_8","Distance_to_Bull_9","Distance_to_Bull_10","Distance_to_Bull_12","Distance_to_Bull_13","Distance_to_Bull_14","Distance_to_Bull_15","Distance_to_Zambezi_River","Distance_to_Victoria_Falls"
"48","2019-06-17","55.1207637103373","4.66415322774164","38.6287256302273","0","6.29840278680327","11.0231439997256",NA,NA,NA,NA,NA,NA,NA,NA,"4.03884821235199","4.89864454577272"
"49","2019-06-18","60.4390459958627","7.84351040416355","37.4797276262093","0","7.02140468347212","11.4654470488898",NA,NA,NA,NA,NA,NA,NA,NA,"4.29318562164964","5.44281754719135"
"50","2019-06-19","58.8852587186282","8.21327761412648","38.4275622274483","0","7.24663931054366","12.6244072969129",NA,NA,NA,NA,NA,NA,NA,NA,"3.96339188551333","4.83432091344277"
"51","2019-06-20","60.4957432177872","8.13803063299014","36.516150997887","0","4.67887552966986","14.3566179697779",NA,NA,NA,NA,NA,NA,NA,NA,"4.2472594011207","4.90298878519831"
"52","2019-06-21","57.4188976853172","7.24818468450365","37.9548031865024","0","3.96628611430698","12.3233455798438",NA,NA,NA,NA,NA,NA,NA,NA,"4.26699436329349","5.14360958778507"
"53","2019-06-22","51.7400208345474","8.13020043578141","38.1918429707498","0","9.22687107715309","12.3912206081345",NA,NA,NA,NA,NA,NA,NA,NA,"3.94441403745838","4.63807299939442"
"54","2019-06-23","51.6963484772089","8.99420871912253","39.4567664547842","0","9.75815463109531","13.3413302925043",NA,NA,NA,NA,NA,NA,NA,NA,"4.81479655385949","5.7137151410738"
"55","2019-06-24","51.6326122615721","8.50348297682681","38.505149646563","0","10.4938788363787","13.3027944908198",NA,NA,NA,NA,NA,NA,NA,NA,"4.7775833758602","5.63962070186816"
"56","2019-06-25","47.3763976874329","9.3106270094685","39.3172203032358","0","8.98073583610283","12.8098088573206",NA,NA,NA,NA,NA,NA,NA,NA,"4.47891946180238","5.27729216954556"
"57","2019-06-26","47.1686855812282","7.76452309901475","38.5362657448457","0","8.09190398980716","12.8676603474274",NA,NA,NA,NA,NA,NA,NA,NA,"3.18824649752382","4.23271781039796"
"58","2019-06-27","49.6952332852586","8.38496943268291","38.1911107348877","0","8.1550342229535","11.8881006721035",NA,NA,NA,NA,NA,NA,NA,NA,"3.79285025351194","3.82986675050168"
"59","2019-06-28","49.6929519340425","16.6968017001876","28.5090826136212","0","18.9235019302921","22.6956882363748",NA,NA,NA,NA,NA,NA,NA,NA,"13.7089034749481","11.4535159250758"
"60","2019-06-29","42.0722076087837","25.7693740445531","19.540620710793","0","26.1691336697234","36.7041877126682",NA,NA,NA,NA,NA,NA,NA,NA,"23.4465667330673","19.3632587988276"
"61","2019-06-30","36.8962859477587","42.5555669473477","15.9886200060642","0","39.3036539977084","55.9143461593087",NA,NA,NA,NA,NA,NA,NA,NA,"39.0878621901826","34.1464800851173"
"62","2019-07-01","41.5951847246883","31.1796520694568","25.8332486099468","0","32.705691057314","50.7471148980055",NA,NA,NA,NA,NA,NA,NA,NA,"28.7500226209842","23.5249374216622"
"63","2019-07-02","36.7359829164063","28.9273023526664","27.464851231445","0","33.5524541222596","45.276154863135",NA,NA,NA,NA,NA,NA,NA,NA,"28.4823216070843","23.0058060438417"
"64","2019-07-03","38.3663352866802","29.445074585146","23.7211740131183","0","30.4800896780343","43.2660216118436",NA,NA,NA,NA,NA,NA,NA,NA,"27.4677254587229","21.7685436709574"
"65","2019-07-04","35.3557532844695","31.3583618713009","22.8987899354925","0","36.7429050678049","37.9597043863621",NA,NA,NA,NA,NA,NA,NA,NA,"29.6000316836345","24.1274652492511"
"66","2019-07-05","38.7831476927073","31.1306726276816","25.5017888189817","0","36.5886407821964","33.4730897907551",NA,NA,NA,NA,NA,NA,NA,NA,"28.244291689545","22.694425269322"
"67","2019-07-06","42.7110913530471","30.8697800141407","32.7617981476848","0","29.3222935668783","32.3695494143395",NA,NA,NA,NA,NA,NA,NA,NA,"26.0214205024581","21.501630473919"
"68","2019-07-07","43.1954798962652","29.2251755202941","37.495537668865","0","25.4261987798723","31.5664090167299",NA,NA,NA,NA,NA,NA,NA,NA,"24.8705782047525","20.5334204961591"
"69","2019-07-08","50.3310232008225","27.0962822830618","38.7302425224649","0","20.4096320003048","30.4685815490205",NA,NA,NA,NA,NA,NA,NA,NA,"23.0337439808869","19.4713969926963"
"70","2019-07-09","58.6359022785745","23.3729614325867","41.7395916168574","0","15.3623989035224","28.174330305842",NA,NA,NA,NA,NA,NA,NA,NA,"20.1152209977823","17.2745233770955"
"71","2019-07-10","68.9018997365223","26.1671548324749","38.6643429129898","0","17.9067911516752","30.9205412563166",NA,NA,NA,NA,NA,NA,NA,NA,"21.8407497754507","18.46204019312"
"72","2019-07-11","49.1394764771085","26.9273879334101","33.4221605868749","0","20.2023267275392","29.7175570747091",NA,NA,NA,NA,NA,NA,NA,NA,"23.0680335506071","19.3316268229722"
"73","2019-07-12","32.9835832806063","31.0234245384861","27.5958120485342","0","21.2229579004793","34.4711296978342",NA,NA,NA,NA,NA,NA,NA,NA,"27.3314230399025","22.875773731457"
"74","2019-07-13","31.0413850115613","28.5729881987408","31.1211517582193","0","18.734453023809","30.7887362707491",NA,NA,NA,NA,NA,NA,NA,NA,"25.4762229972896","21.0970510934103"
"75","2019-07-14","32.2048923064674","31.285422020076","32.4196427744781","0","20.1971468883276","32.0005690487457",NA,NA,NA,NA,NA,NA,NA,NA,"27.1052697276821","22.8089695648263"
"76","2019-07-15","27.8815763502342","30.7903003748584","27.8332383870484","0","20.3054162848719","32.5661910072125",NA,NA,NA,NA,NA,NA,NA,NA,"27.2787045260465","22.7095262998582"
"77","2019-07-16","33.1997801445375","27.9432008953385","33.0682820366923","0","19.9650722174324","32.2580563591768",NA,NA,NA,NA,NA,NA,NA,NA,"25.1638935739563","20.2225936754563"
"78","2019-07-17","24.1698421107828","30.2905420050519","23.9656562117034","0","30.4343782604314","31.2469935994885",NA,NA,NA,NA,NA,NA,NA,NA,"28.4721040823314","23.3185252810124"
"79","2019-07-18","29.0860174956722","30.3604310085893","29.0652099788067","0","24.8472004063029","33.0828885040635",NA,NA,NA,NA,NA,NA,NA,NA,"27.8936305428115","22.458559781903"
"80","2019-07-19","28.5180080382552","36.0439058322414","28.4230303686078","0","30.2156793994066","38.6396132692727",NA,NA,NA,NA,NA,NA,NA,NA,"33.6397876538184","28.3789395060045"
"81","2019-07-20","26.1421872455386","33.6515937748324","25.9941317446648","0","29.657006277366","37.6367296078225",NA,NA,NA,NA,NA,NA,NA,NA,"32.841007972135","27.5070113795117"
"82","2019-07-21","23.1167427481018","36.5719301892482","23.2351906485763","0","31.5345365584157","38.5696047925175",NA,NA,NA,NA,NA,NA,NA,NA,"34.5110799509023","29.0649340627037"
"83","2019-07-22","22.0443004195534","42.2426601470122","21.9769143062476","0","35.197530958409","41.1699198109792",NA,NA,NA,NA,NA,NA,NA,NA,"38.6039874201402","33.2021013114983"
"84","2019-07-23","25.8469768469981","35.7137819103597","25.352369428334","0","29.514224240039","35.4584014479564",NA,NA,NA,NA,NA,NA,NA,NA,"33.116670472659","27.8852013463185"
"85","2019-07-24","26.3493486406719","31.6158869366136","26.1933946604412","0","26.4369249584201","31.8958191437463",NA,NA,NA,NA,NA,NA,NA,NA,"30.1824807224933","25.0353064927669"
"86","2019-07-25","26.0635290608894","27.6503083415961","25.7812695990779","0","24.2736987326626","26.4231681350356",NA,NA,NA,NA,NA,NA,NA,NA,"26.0644047308441","20.661904272489"
"87","2019-07-26","22.6027315526136","28.0437731311877","22.1380892290966","0","27.5648915657179","30.1235664483072",NA,NA,NA,NA,NA,NA,NA,NA,"27.7066238816868","22.0197114726636"
"88","2019-07-27","36.2578927129308","27.4545867893962","34.9655929062655","0","20.250878910697","29.2088969376436",NA,NA,NA,NA,NA,NA,NA,NA,"25.4789551692268","21.0213195500456"
"89","2019-07-28","50.6022281346272","22.5809377920477","43.8559417231432","0","11.1747249273526","27.4183547124937",NA,NA,NA,NA,NA,NA,NA,NA,"18.967125386498","16.6612734436408"
"90","2019-07-29","50.4303364731264","23.322961372473","44.226290340089","0","11.0740781484838","25.1753165537826",NA,NA,NA,NA,NA,NA,NA,NA,"18.9426046453797","16.7628850493259"
"91","2019-07-30","52.890326921266","18.227937337808","47.2912921738426","0","4.8755632728534","22.1067498571609",NA,NA,NA,NA,NA,NA,NA,NA,"13.7937269321061","12.7445859389838"
"92","2019-07-31","52.5029409874128","14.277642704999","46.5156575690832","0","1.13524368847876","18.5568876508127",NA,NA,NA,NA,NA,NA,NA,NA,"9.88625925738213","8.9685552125053"
"93","2019-08-01","58.1135841345923","11.9912298128838","48.1614156830969","0","0.16576321930563","16.3701238720228",NA,NA,NA,NA,NA,NA,NA,NA,"7.64656180967907","6.81155322271916"
"94","2019-08-02","60.1579353614211","11.3791327234486","46.7806046262941","0","0.136041059931721","13.877574916144",NA,NA,NA,NA,NA,NA,NA,NA,"6.97301804747195","6.37265027895399"
"95","2019-08-03","63.2936796472332","12.5307559883976","47.9975225977879","0","0.441471643622613","17.4313568671705",NA,NA,NA,NA,NA,NA,NA,NA,"7.75312327989492","7.10764708125345"
"96","2019-08-04","61.5007633375503","16.0618544511201","48.5032048366461","0","3.30230377288669","18.39210238219",NA,NA,NA,NA,NA,NA,NA,NA,"11.3835456064922","10.4569390899576"
"97","2019-08-05","55.0637838602446","13.971605274666","47.6353523588621","0","2.50904924139923","17.6133259583945",NA,NA,NA,NA,NA,NA,NA,NA,"9.26611432430626","8.36639458231066"
"98","2019-08-06","51.8316960705616","7.49165039328131","47.1826435638969","0","3.0241780345976","11.6153375822341",NA,NA,NA,NA,NA,NA,NA,NA,"2.81966021699739","3.42996612107249"
"99","2019-08-07","51.3902500969593","2.73930753955676","48.9230704129972","0","12.2429046529375","6.00970324847017",NA,NA,NA,NA,NA,NA,NA,NA,"0.308945556072046","3.05942157414209"
"100","2019-08-08","49.7175259665562","0.830734949300816","47.6305158991264","0","18.5287456738922","3.45968278326082",NA,NA,NA,NA,NA,NA,NA,NA,"0.756704649852546","0.220279233460401"
"101","2019-08-09","53.7746601441325","5.16169594140515","50.1322868581677","0","15.9400508632908","8.48683601092905",NA,NA,NA,NA,NA,NA,NA,NA,"1.1103150542779","4.59776504659139"
"102","2019-08-10","53.7101412612546","7.74152366226057","51.5148502393997","0","11.8575342699907","12.0714912144695",NA,NA,NA,NA,NA,NA,NA,NA,"3.59341370522758","6.87219463647267"
"103","2019-08-11","55.5802410492482","8.62041683349287","49.9437049805631","0","12.2250600164576","11.4567142412822",NA,NA,NA,NA,NA,NA,NA,NA,"3.44225456574639","6.75901678528465"
"104","2019-08-12","57.5051030417845","6.44988255846462","48.823447273157","0","9.82307460714962","10.3314035803163",NA,NA,NA,NA,NA,NA,NA,NA,"2.02976134437543","5.41200725237328"
"105","2019-08-13","61.430019684634","8.34061916303183","48.7871305567294","0","8.92030809335605","12.5484368953685",NA,NA,NA,NA,NA,NA,NA,NA,"3.57432512743534","6.7894574663458"
"106","2019-08-14","65.508435252448","8.09053480865925","50.7908108287023","0","9.87129959183326","21.4258301411137",NA,NA,NA,NA,NA,NA,NA,NA,"3.74787186215601","7.01424559680621"
"107","2019-08-15","59.5537593493386","8.50687090425874","50.7203525026771","0","8.15390044482098","23.7294154608893",NA,NA,NA,NA,NA,NA,NA,NA,"3.92322286655633","6.12820701705717"
"108","2019-08-16","56.8633697458876","9.28977812835556","50.6389637542008","0","7.32359394182666","19.4303519630259",NA,NA,NA,NA,NA,NA,NA,NA,"4.37176266612285","5.70297651670411"
"109","2019-08-17","57.5789606127469","8.98852722753258","51.5360491965755","0","4.82288856864409","13.1264624083553",NA,NA,NA,NA,NA,NA,NA,NA,"4.29091475670494","6.19187485768089"
"110","2019-08-18","59.3909539230602","9.12667895868461","53.2571641597839","0","3.75403952577716","13.9004483171872",NA,NA,NA,NA,NA,NA,NA,NA,"4.23009906001835","7.22084857710192"
"111","2019-08-19","60.3452664436819","8.41004819138386","53.3237967908005","0","5.07027428931928","13.0553678935713",NA,NA,NA,NA,NA,NA,NA,NA,"3.55376028248289","6.8932766990206"
"112","2019-08-20","57.2772994675732","6.36559695731287","55.1879537957378","0","8.92969708762683","8.87431062837887",NA,NA,NA,NA,NA,NA,NA,NA,"2.64261721432038","5.48329883541133"
"113","2019-08-21","55.2158064033918","2.98201081366624","54.7309836631936","0","11.5172145957042","4.98511911637657",NA,NA,NA,NA,NA,NA,NA,NA,"0.987197791932815","1.37038646021131"
"114","2019-08-22","56.2380572975635","3.37943886413597","55.9196371332354","0","14.1537707672926","4.70323434151018",NA,NA,NA,NA,NA,NA,NA,NA,"2.50871507999987","1.1598632029532"
"115","2019-08-23","61.1399900129164","5.06226606337925","57.2076082949255","0","15.417430481008","7.02361179189872",NA,NA,NA,NA,NA,NA,NA,NA,"3.82824246518774","1.75087957093299"
"116","2019-08-24","65.1365169179355","6.5039072953799","57.3431893871347","0","12.2537856218053","14.6586488590704",NA,NA,NA,NA,NA,NA,NA,NA,"3.5347757402425","4.18631328790337"
"117","2019-08-25","65.6303530360812","8.74376587743507","58.1435783507149","0","11.2110439733572","18.1295051035378",NA,NA,NA,NA,NA,NA,NA,NA,"5.10954480582793","7.73556339768146"
"118","2019-08-26","64.2381499368202","11.5241243841721","57.4738810352042","0","9.67244054008318","14.0734291120302",NA,NA,NA,NA,NA,NA,NA,NA,"7.15690448161207","10.6339391112975"
"119","2019-08-27","61.9327110248792","9.47623620137249","54.1140453215361","0","7.88539708118509","12.3716051418503",NA,NA,NA,NA,NA,NA,NA,NA,"4.75616092139974","8.16666236179759"
"120","2019-08-28","58.9877082312754","11.4216009602756","54.0041430704881","0","5.44023962145805","15.2368649181788",NA,NA,NA,NA,NA,NA,NA,NA,"6.24791017891385","8.68103617025958"
"121","2019-08-29","54.9851640715436","10.3151856859208","54.9495986486331","0","3.88292872323109","15.0818985568843",NA,NA,NA,NA,NA,NA,NA,NA,"6.08942461501003","7.78219723449256"
"122","2019-08-30","53.4073500257107","10.5155392332273","53.6149031008122","0","3.08733062804149","13.3207647049092",NA,NA,NA,NA,NA,NA,NA,NA,"5.59948428443654","7.3769224620344"
"123","2019-08-31","54.0558152641437","8.50617379409869","53.2809678751877","0","2.83296191425012","9.85499102249203",NA,NA,NA,NA,NA,NA,NA,NA,"3.25097826439","6.17981505218872"
"124","2019-10-01","46.3819609670074","1.97826849240272","25.2818518592142","0","15.9403081041017","3.18773733535894","2.82128657423593","0.0894472834905642","46.0677824034486","62.0069832090632","10.0011756027107","6.4258755241745",NA,NA,"1.67641738016008","0.620128254050779"
"125","2019-10-02","54.4177541838429","2.64179981921406","25.6903411288843","0","15.0429161404074","3.11406275569464","3.55482828262318","0.0678290897876297","47.3977006633664","60.8185825275758","10.1099400396399","5.95799108360777",NA,NA,"1.98509661386573","0.305703103734694"
"126","2019-10-03","56.2293757089099","4.8288322884161","25.7825869054146","0","18.2642976539407","1.80691485073968","2.03119699440015","2.00879946906775","52.8779155423183","58.4942482031182","9.36224131585124","6.47374735462701",NA,NA,"4.02770123114063","0.980944770121837"
"127","2019-10-04","59.1652455698239","3.70468974962528","23.5233587364315","0","17.9662390446083","1.53289758881516","1.233455654119","0.430717478107239","50.4799445255099","56.7675351711876","6.33287243949761","1.5622354708337",NA,NA,"2.96672178298604","0.504645271565346"
"128","2019-10-05","61.508642009383","4.90337178934368","22.7965369597746","0","19.8043261166488","1.92079107544135","2.24263498513433","0.783001904174295","50.3054501069112","59.0293899108553","6.00020647964411","2.95530363726349",NA,NA,"3.15840611368054","0.577212370616348"
"129","2019-10-06","60.4209093098941","2.57252384686933","23.939416683029","0","18.7905708382394","0.793913011864973","1.25508360813852","0.734549010141907","50.7053958222602","61.254303540245","6.66624427591345","3.42481958699822",NA,NA,"3.60288352381548","0.338026819690414"
"130","2019-10-07","56.8116553888164","2.87511819635215","25.3134475200418","0","18.8957942937398","0.520419409148187","1.53318447988654","3.38500549343828","53.5495124637247","55.5436298652193","10.3941433436518","4.96527099998011",NA,NA,"4.38126423144637","1.01279903034194"
"131","2019-10-08","58.86887544316","3.8790745093343","27.0141426854973","0","16.3978307436832","1.22198871594479","0.761987614058055","3.62919058920982","53.9597201354886","52.0960396168818","11.5088543569206","4.28392987447181",NA,NA,"4.89150652084063","1.00257288209111"
"132","2019-10-09","58.3210635760834","4.82503381363027","25.5750771656494","0","15.5269837577186","3.91545412843708","0.954129891494141","3.43688167880292","53.3528456299169","52.1388104631267","11.7635019192298","9.27333747152353",NA,NA,"5.16940935797458","1.37103581308627"
"133","2019-10-10","55.9856906057134","3.72089011724412","24.8970131169797","0","17.5674705105278","2.70434086634177","0.850562621584751","1.94095932262054","50.4321192728684","62.8354927669088","11.7253511707666","12.910600775152",NA,NA,"4.69718734985405","0.949600055639319"
"134","2019-10-11","56.9996980870243","4.80429889979743","25.3686848346527","0","20.1635465944271","1.57554701169438","1.42122809136374","1.24864284878494","51.6697478851376","64.695588723015","12.6927988425538","19.2243735121386",NA,NA,"4.40414774333236","0.795995118654516"
"135","2019-10-12","56.5595108952771","3.41270239298121","26.0688950533887","0","21.8119150319272","3.50145876596537","1.7344436321305","5.27136066263876","53.8143695565185","62.6715007395605","12.6971507693654","24.151774855956",NA,NA,"4.73738167756696","1.28575306787935"
"136","2019-10-13","56.1142653778294","2.56534105480465","25.5873649453389","0","21.6780565982994","1.05236336232098","2.25122477146769","2.2043500731458","53.1426948278461","62.2789340051188","11.3735604218323","26.0166469864294",NA,NA,"3.50166687241882","0.740029764699595"
"137","2019-10-14","54.9175502020555","3.02325931356854","27.1509567878586","0","17.5472849930968","2.17872933962295","2.73748070082603","0.165620414368595","54.1180749094395","62.5229693265006","11.199732737136","17.2338041049356",NA,NA,"3.56096568825826","1.2223861248874"
"138","2019-10-15","55.4808510513122","3.09090537884506","24.8124556568532","0","15.606936716142","4.12680149438181","2.96380489636956","2.71429048532648","56.0288113048435","63.6575511323507","10.0914300416409","7.9286463231566",NA,NA,"3.8077518752084","1.39515810486808"
"139","2019-10-16","57.2304633547115","3.4202198106587","24.2972913712426","0","15.8138399857818","0.717616964795478","1.21334779856792","2.14822688486161","54.7691083031472","63.4426806549051","8.6053042696841","7.89114961244309",NA,NA,"4.25315737279912","0.716228988339886"
